year,code,amount,name,topname,depname,depcat,cat,ref
2007,5321801022,NaN,資訊展示及資料處理,國民大會主管,國立自然科學博物館,館務業務活動,文化支出,1.11.2.3
2007,5321801023,NaN,自然科學展示研究及企劃,國民大會主管,國立自然科學博物館,館務業務活動,文化支出,1.11.2.4
2007,5321801024,NaN,地震教育園區,國民大會主管,國立自然科學博物館,館務業務活動,文化支出,1.11.2.5
2007,5321811001,NaN,展示企劃與研究,教育部主管,國立科學工藝博物館,館務業務活動,文化支出,12.12.2.1
2007,5321811002,NaN,公共事務及導覽業務,教育部主管,國立科學工藝博物館,館務業務活動,文化支出,12.12.2.2
2007,5321811003,NaN,自動化資訊處理,教育部主管,國立科學工藝博物館,館務業務活動,文化支出,12.12.2.3
2007,5321811004,NaN,科技教育之推廣,教育部主管,國立科學工藝博物館,館務業務活動,文化支出,12.12.2.4
2007,5321811005,NaN,科技文物蒐藏研究,教育部主管,國立科學工藝博物館,館務業務活動,文化支出,12.12.2.5
2007,5321831001,NaN,博物館企劃及研究,國民大會主管,國立海洋生物博物館,館務業務活動,文化支出,1.13.2.1
2007,5321831002,NaN,展示企劃與研究,國民大會主管,國立海洋生物博物館,館務業務活動,文化支出,1.13.2.2
2007,5321831003,NaN,生物馴養及研究,國民大會主管,國立海洋生物博物館,館務業務活動,文化支出,1.13.2.3
2007,5321831004,NaN,科教企劃與研究,國民大會主管,國立海洋生物博物館,館務業務活動,文化支出,1.13.2.4
2007,5321831005,NaN,工務機電維護,國民大會主管,國立海洋生物博物館,館務業務活動,文化支出,1.13.2.5
2007,5321831006,NaN,圖書視聽推廣及資訊業務,國民大會主管,國立海洋生物博物館,館務業務活動,文化支出,1.13.2.6
2007,5321851020,26077000,書刊採編及閱覽,教育部主管,國立中央圖書館臺灣分館,館務業務活動,文化支出,12.15.2.1
2007,5321851021,13587000,資料研究及推廣,教育部主管,國立中央圖書館臺灣分館,館務業務活動,文化支出,12.15.2.2
2007,5321859002,NaN,營建工程,教育部主管,國立中央圖書館臺灣分館,一般建築及設備,文化支出,12.15.3.1
2007,5321869019,512000,其他設備,教育部主管,國立國光劇團,一般建築及設備,文化支出,12.16.3.1
2007,5321879002,350000,營建工程,教育部主管,國立教育廣播電臺,一般建築及設備,文化支出,12.17.3.1
2007,5321879011,1100000,交通及運輸設備,教育部主管,國立教育廣播電臺,一般建築及設備,文化支出,12.17.3.2
2007,5321879019,4706000,其他設備,教育部主管,國立教育廣播電臺,一般建築及設備,文化支出,12.17.3.3
2007,3523014101,5017657000,監獄行刑,法務部主管,法務部,矯正業務,司法支出,13.1.6.1
2007,3523014102,539887000,少年矯正,法務部主管,法務部,矯正業務,司法支出,13.1.6.2
2007,3523014103,639497000,感訓業務,法務部主管,法務部,矯正業務,司法支出,13.1.6.3
2007,3523014104,334224000,戒治業務,法務部主管,法務部,矯正業務,司法支出,13.1.6.4
2007,3523014105,5098000,羈押管理,法務部主管,法務部,矯正業務,司法支出,13.1.6.5
2007,3523019011,28790000,交通及運輸設備,法務部主管,法務部,一般建築及設備,司法支出,13.1.8.1
2007,3523019019,215100000,其他設備,法務部主管,法務部,一般建築及設備,司法支出,13.1.8.2
2007,3523159011,2550000,交通及運輸設備,法務部主管,法醫研究所,一般建築及設備,司法支出,13.4.3.1
2007,3523189011,540000,交通及運輸設備,法務部主管,行政執行署及所屬,一般建築及設備,司法支出,13.5.5.1
2007,3523209011,640000,交通及運輸設備,法務部主管,最高法院檢察署,一般建築及設備,司法支出,13.6.3.1
2007,3523304123,1932066000,羈押管理,法務部主管,臺灣高等法院檢察署及所屬,羈押收容業務,司法支出,13.7.3.1
2007,3523304124,258950000,少年觀護,法務部主管,臺灣高等法院檢察署及所屬,羈押收容業務,司法支出,13.7.3.2
2007,3523309011,5740000,交通及運輸設備,法務部主管,臺灣高等法院檢察署及所屬,一般建築及設備,司法支出,13.7.4.1
2007,3523309019,14000000,其他設備,法務部主管,臺灣高等法院檢察署及所屬,一般建築及設備,司法支出,13.7.4.2
2007,3523319011,NaN,交通及運輸設備,法務部主管,臺灣高等法院臺中分院檢察署,一般建築及設備,司法支出,13.8.3.1
2007,3523329011,80000,交通及運輸設備,法務部主管,臺灣高等法院臺南分院檢察署,一般建築及設備,司法支出,13.9.3.1
2007,3523339011,630000,交通及運輸設備,法務部主管,臺灣高等法院高雄分院檢察署,一般建築及設備,司法支出,13.10.3.1
2007,3523349011,670000,交通及運輸設備,法務部主管,臺灣高等法院花蓮分院檢察署,一般建築及設備,司法支出,13.11.3.1
2007,3523419011,4930000,交通及運輸設備,法務部主管,臺灣臺北地方法院檢察署,一般建築及設備,司法支出,13.12.3.1
2007,3523429011,2590000,交通及運輸設備,法務部主管,臺灣士林地方法院檢察署,一般建築及設備,司法支出,13.13.3.1
2007,3523439011,40000,交通及運輸設備,法務部主管,臺灣板橋地方法院檢察署,一般建築及設備,司法支出,13.14.3.1
2007,3523479011,1320000,交通及運輸設備,法務部主管,臺灣桃園地方法院檢察署,一般建築及設備,司法支出,13.15.3.1
2007,3523489011,2430000,交通及運輸設備,法務部主管,臺灣新竹地方法院檢察署,一般建築及設備,司法支出,13.16.3.1
2007,3523499011,640000,交通及運輸設備,法務部主管,臺灣苗栗地方法院檢察署,一般建築及設備,司法支出,13.17.3.1
2007,3523509011,3190000,交通及運輸設備,法務部主管,臺灣臺中地方法院檢察署,一般建築及設備,司法支出,13.18.3.1
2007,3523519011,40000,交通及運輸設備,法務部主管,臺灣南投地方法院檢察署,一般建築及設備,司法支出,13.19.3.1
2007,3523529011,1920000,交通及運輸設備,法務部主管,臺灣彰化地方法院檢察署,一般建築及設備,司法支出,13.20.3.1
2007,3523549011,4220000,交通及運輸設備,法務部主管,臺灣嘉義地方法院檢察署,一般建築及設備,司法支出,13.22.4.1
2007,3523569011,4080000,交通及運輸設備,法務部主管,臺灣臺南地方法院檢察署,一般建築及設備,司法支出,13.23.3.1
2007,3523589011,80000,交通及運輸設備,法務部主管,臺灣高雄地方法院檢察署,一般建築及設備,司法支出,13.24.4.1
2007,3523599011,680000,交通及運輸設備,法務部主管,臺灣屏東地方法院檢察署,一般建築及設備,司法支出,13.25.3.1
2007,3523609011,2590000,交通及運輸設備,法務部主管,臺灣臺東地方法院檢察署,一般建築及設備,司法支出,13.26.3.1
2007,3523619011,680000,交通及運輸設備,法務部主管,臺灣花蓮地方法院檢察署,一般建築及設備,司法支出,13.27.3.1
2007,3523629011,640000,交通及運輸設備,法務部主管,臺灣宜蘭地方法院檢察署,一般建築及設備,司法支出,13.28.4.1
2007,3523639011,1270000,交通及運輸設備,法務部主管,臺灣基隆地方法院檢察署,一般建築及設備,司法支出,13.29.3.1
2007,3523649011,80000,交通及運輸設備,法務部主管,臺灣澎湖地方法院檢察署,一般建築及設備,司法支出,13.30.3.1
2007,3523909011,40000,交通及運輸設備,法務部主管,福建高等法院金門分院檢察署,一般建築及設備,司法支出,13.31.3.1
2007,3523919011,40000,交通及運輸設備,法務部主管,福建金門地方法院檢察署,一般建築及設備,司法支出,13.32.3.1
2007,3523951001,82557000,調查工作,法務部主管,調查局,司法調查業務,司法支出,13.34.2.1
2007,3523951002,33245000,保防及偵防工作,法務部主管,調查局,司法調查業務,司法支出,13.34.2.2
2007,3523951003,91264000,肅貪及犯罪防制工作,法務部主管,調查局,司法調查業務,司法支出,13.34.2.3
2007,3523959001,60000000,土地購置,法務部主管,調查局,一般建築及設備,司法支出,13.34.4.1
2007,3523959002,54737000,營建工程,法務部主管,調查局,一般建築及設備,司法支出,13.34.4.2
2007,3523959011,65100000,交通及運輸設備,法務部主管,調查局,一般建築及設備,司法支出,13.34.4.3
2007,3523959019,293228000,其他設備,法務部主管,調查局,一般建築及設備,司法支出,13.34.4.4
2007,5226014001,7703642000,工研院科技專案計畫,經濟部主管,經濟部,科技專案,科學支出,14.1.2.1
2007,5226014002,4681975000,法人科技專案計畫,經濟部主管,經濟部,科技專案,科學支出,14.1.2.2
2007,5226014003,3571000000,業界參與科技專案計畫,經濟部主管,經濟部,科技專案,科學支出,14.1.2.3
2007,5226014004,968000000,學界開發產業技術計畫,經濟部主管,經濟部,科技專案,科學支出,14.1.2.4
2007,5226014005,1172589000,科技管理專案計畫,經濟部主管,經濟部,科技專案,科學支出,14.1.2.5
2007,6126011201,583472000,促進商業發展,經濟部主管,經濟部,推動商業現代化,其他經濟服務支出,14.1.9.1
2007,6126011202,281143000,商業管理與輔導,經濟部主管,經濟部,推動商業現代化,其他經濟服務支出,14.1.9.2
2007,6126012410,40646000,國際經濟合作,經濟部主管,經濟部,國際經濟合作與促進投資,其他經濟服務支出,14.1.11.1
2007,6126012420,163651000,促進投資,經濟部主管,經濟部,國際經濟合作與促進投資,其他經濟服務支出,14.1.11.2
2007,6126018005,NaN,台灣中興紙業股份有限公司,經濟部主管,經濟部,營業基金,其他經濟服務支出,14.1.12.1
2007,6126018125,1867600000,經濟作業基金,經濟部主管,經濟部,非營業特種基金,其他經濟服務支出,14.1.13.1
2007,6126019002,100000000,營建工程,經濟部主管,經濟部,一般建築及設備,其他經濟服務支出,14.1.14.1
2007,6126019011,NaN,交通及運輸設備,經濟部主管,經濟部,一般建築及設備,其他經濟服務支出,14.1.14.2
2007,6126201020,1597420000,輸出入貿易,經濟部主管,國際貿易局,國際貿易,其他經濟服務支出,14.3.2.1
2007,6126201021,79455000,國際貿易發展,經濟部主管,國際貿易局,國際貿易,其他經濟服務支出,14.3.2.2
2007,6126201023,84388000,品牌台灣發展計畫,經濟部主管,國際貿易局,國際貿易,其他經濟服務支出,14.3.2.3
2007,5826551201,627133000,水資源企劃及保育,經濟部主管,水利署及所屬,水利建設及保育管理,農業支出,14.6.3.1
2007,5826551202,472217000,河川及排水管理,經濟部主管,水利署及所屬,水利建設及保育管理,農業支出,14.6.3.2
2007,5826551203,2331157000,水資源開發及維護,經濟部主管,水利署及所屬,水利建設及保育管理,農業支出,14.6.3.3
2007,5826551204,11888964000,河川海岸及排水環境營造,經濟部主管,水利署及所屬,水利建設及保育管理,農業支出,14.6.3.4
2007,5926801020,76086000,加工出口區管理,經濟部主管,加工出口區管理處及所屬,加工出口區業務,工業支出,14.8.2.1
2007,5926801021,NaN,推動倉儲轉運專區計畫,經濟部主管,加工出口區管理處及所屬,加工出口區業務,工業支出,14.8.2.2
2007,6029011220,2883762000,路政管理,交通部主管,交通部,路政業務規劃及督導,交通支出,15.1.5.1
2007,6029011222,42787000,汽車燃料使用費經徵管理,交通部主管,交通部,路政業務規劃及督導,交通支出,15.1.5.2
2007,6029018010,NaN,台灣汽車客運股份有限公司,交通部主管,交通部,營業基金,交通支出,15.1.8.1
2007,6029018020,7274500000,台灣鐵路管理局,交通部主管,交通部,營業基金,交通支出,15.1.8.2
2007,6029018030,300000000,基隆港務局,交通部主管,交通部,營業基金,交通支出,15.1.8.3
2007,6029018120,739913000,交通作業基金,交通部主管,交通部,非營業特種基金,交通支出,15.1.9.1
2007,6029018610,8994000000,鐵路建設計畫,交通部主管,交通部,鐵公路重要交通工程,交通支出,15.1.10.1
2007,6029018640,1659960000,都市大眾捷運系統建設計畫,交通部主管,交通部,鐵公路重要交通工程,交通支出,15.1.10.2
2007,5229212020,97763000,氣象科技研究,交通部主管,中央氣象局,氣象科技研究發展,科學支出,15.3.1.1
2007,5229212021,274175000,氣象資訊處理研究與開發,交通部主管,中央氣象局,氣象科技研究發展,科學支出,15.3.1.2
2007,5229212022,20363000,應用氣象研究,交通部主管,中央氣象局,氣象科技研究發展,科學支出,15.3.1.3
2007,5229212023,343544000,地震測報,交通部主管,中央氣象局,氣象科技研究發展,科學支出,15.3.1.4
2007,6129211020,102585000,氣象觀測,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.1
2007,6129211021,40418000,天氣預報及颱風測報,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.2
2007,6129211022,48458000,氣象通信及雷達測報,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.3
2007,6129211027,41501000,衛星資料接收及處理,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.4
2007,6129211030,31435000,氣象儀器檢校,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.5
2007,6129211031,24442000,海象測報,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.6
2007,6129211032,8768000,氣象服務業務開發與推展,交通部主管,中央氣象局,氣象測報,其他經濟服務支出,15.3.3.7
2007,6129219002,17148000,營建工程,交通部主管,中央氣象局,一般建築及設備,其他經濟服務支出,15.3.4.1
2007,6029712021,25693202000,公路新建及養護計畫,交通部主管,公路總局,公路建設及改善計畫,交通支出,15.6.3.1
2007,6029712022,1130910000,重大建設聯絡道路改善計畫,交通部主管,公路總局,公路建設及改善計畫,交通支出,15.6.3.2
2007,6029719002,57422000,營建工程,交通部主管,公路總局,一般建築及設備,交通支出,15.6.4.1
2007,4239012420,162658000,華僑文化社教及海外青年活動,僑務委員會主管,僑務委員會,僑民社教業務,僑務支出,17.1.3.1
2007,4239012421,195857000,華僑文教中心服務工作,僑務委員會主管,僑務委員會,僑民社教業務,僑務支出,17.1.3.2
2007,5139012320,187884000,僑校發展與輔助,僑務委員會主管,僑務委員會,僑民文教業務,教育支出,17.1.8.1
2007,5139012321,43406000,海外青年回國技術訓練,僑務委員會主管,僑務委員會,僑民文教業務,教育支出,17.1.8.2
2007,6842018101,98245000,國軍退除役官兵安置基金,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,非營業特種基金,福利服務支出,18.1.10.1
2007,6842018102,100000000,醫療作業基金,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,非營業特種基金,福利服務支出,18.1.10.2
2007,6842019002,766661000,營建工程,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,一般建築及設備,福利服務支出,18.1.11.1
2007,6842019011,2330000,交通及運輸設備,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,一般建築及設備,福利服務支出,18.1.11.2
2007,6842019019,NaN,其他設備,國軍退除役官兵輔導委員會主管,國軍退除役官兵輔導委員會,一般建築及設備,福利服務支出,18.1.11.3
2007,5245018110,27579101000,國家科學技術發展基金,國家科學委員會主管,國家科學委員會,非營業特種基金,科學支出,19.1.4.1
2007,5145101101,334063000,行政管理,國家科學委員會主管,科學工業園區管理局及所屬,國立科學工業園區實驗高級中學,教育支出,19.2.1.1
2007,5145101102,22255000,教學訓輔業務,國家科學委員會主管,科學工業園區管理局及所屬,國立科學工業園區實驗高級中學,教育支出,19.2.1.2
2007,5145101104,11112000,教學建築及設備,國家科學委員會主管,科學工業園區管理局及所屬,國立科學工業園區實驗高級中學,教育支出,19.2.1.3
2007,5245101020,127662000,綜合企劃,國家科學委員會主管,科學工業園區管理局及所屬,園區業務推展,科學支出,19.2.3.1
2007,5245101021,17638000,投資推廣,國家科學委員會主管,科學工業園區管理局及所屬,園區業務推展,科學支出,19.2.3.2
2007,5245101022,39596000,社會行政,國家科學委員會主管,科學工業園區管理局及所屬,園區業務推展,科學支出,19.2.3.3
2007,5245101023,3785000,工商行政,國家科學委員會主管,科學工業園區管理局及所屬,園區業務推展,科學支出,19.2.3.4
2007,5245101024,31125000,園區設施管理,國家科學委員會主管,科學工業園區管理局及所屬,園區業務推展,科學支出,19.2.3.5
2007,5245101026,9197000,地政及規劃,國家科學委員會主管,科學工業園區管理局及所屬,園區業務推展,科學支出,19.2.3.6
2007,5245108120,2113000000,科學工業園區管理局作業基金,國家科學委員會主管,科學工業園區管理局及所屬,非營業特種基金,科學支出,19.2.6.1
2007,5245201020,40877000,綜合企劃,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.1
2007,5245201021,172016000,投資推廣,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.2
2007,5245201022,36601000,社會行政,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.3
2007,5245201023,1300000,工商行政,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.4
2007,5245201024,948000,營建行政,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.5
2007,5245201025,23877000,建管行政,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.6
2007,5245201026,31876000,高雄園區之運作,國家科學委員會主管,南部科學工業園區管理局,園區業務推展,科學支出,19.3.2.7
2007,5245208120,849900000,科學工業園區管理局作業基金,國家科學委員會主管,南部科學工業園區管理局,非營業特種基金,科學支出,19.3.3.1
2007,5248011020,13023000,原子能科學發展,原子能委員會主管,原子能委員會,原子能管理發展業務,科學支出,20.1.2.1
2007,5248011021,19860000,游離輻射安全防護,原子能委員會主管,原子能委員會,原子能管理發展業務,科學支出,20.1.2.2
2007,5248011022,13170000,核設施安全管制,原子能委員會主管,原子能委員會,原子能管理發展業務,科學支出,20.1.2.3
2007,5248011023,3687000,核子保安與應變,原子能委員會主管,原子能委員會,原子能管理發展業務,科學支出,20.1.2.4
2007,5248019011,NaN,交通及運輸設備,原子能委員會主管,原子能委員會,一般建築及設備,科學支出,20.1.3.1
2007,7248101020,600000,天然游離輻射偵測,原子能委員會主管,輻射偵測中心,環境輻射偵測,環境保護支出,20.2.2.1
2007,7248101021,8218000,人造游離輻射偵測,原子能委員會主管,輻射偵測中心,環境輻射偵測,環境保護支出,20.2.2.2
2007,7248201020,3320000,放射性物料管理作業,原子能委員會主管,放射性物料管理局,放射性物料管理,環境保護支出,20.3.2.1
2007,7248201022,2446000,放射性廢棄物營運安全管制,原子能委員會主管,放射性物料管理局,放射性物料管理,環境保護支出,20.3.2.2
2007,7248201023,3556000,核物料及小產源廢棄物安全管制,原子能委員會主管,放射性物料管理局,放射性物料管理,環境保護支出,20.3.2.3
2007,7248209011,630000,交通及運輸設備,原子能委員會主管,放射性物料管理局,一般建築及設備,環境保護支出,20.3.3.1
2007,5248301220,26941000,綜合計畫,原子能委員會主管,核能研究所,核能科技計畫管考、設施運轉維護及安全,科學支出,20.4.2.1
2007,5248301221,74308000,設施運轉維護與改善,原子能委員會主管,核能研究所,核能科技計畫管考、設施運轉維護及安全,科學支出,20.4.2.2
2007,5248302170,139409000,輻射應用科技研究,原子能委員會主管,核能研究所,核能科技研發計畫,科學支出,20.4.3.1
2007,5248302171,682672000,環境與能源科技研究,原子能委員會主管,核能研究所,核能科技研發計畫,科學支出,20.4.3.2
2007,5248302172,147597000,核能安全科技研究,原子能委員會主管,核能研究所,核能科技研發計畫,科學支出,20.4.3.3
2007,5248302173,22270000,原子能科技學術合作研究,原子能委員會主管,核能研究所,核能科技研發計畫,科學支出,20.4.3.4
2007,5851018120,402526000,農業特別收入基金,農業委員會主管,農業委員會,非營業特種基金,農業支出,21.1.5.1
2007,5851028120,877000000,農業特別收入基金,農業委員會主管,林務局,非營業特種基金,農業支出,21.2.5.1
2007,5851208120,NaN,農業特別收入基金,農業委員會主管,漁業署及所屬,非營業特種基金,農業支出,21.20.5.1
2007,5851509002,19986000,營建工程,農業委員會主管,動植物防疫檢疫局及所屬,一般建築及設備,農業支出,21.21.4.1
2007,6854012201,98244000,北區檢查所,勞工委員會主管,勞工委員會,檢查所管理,福利服務支出,22.1.9.1
2007,6854012202,90776000,中區檢查所,勞工委員會主管,勞工委員會,檢查所管理,福利服務支出,22.1.9.2
2007,6854012203,94264000,南區檢查所,勞工委員會主管,勞工委員會,檢查所管理,福利服務支出,22.1.9.3
2007,6854018001,NaN,勞工保險局,勞工委員會主管,勞工委員會,營業基金,福利服務支出,22.1.10.1
2007,6954110211,3606000,綜合規劃,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.1
2007,6954110212,29571000,公共訓練,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.2
2007,6954110213,6754000,企業訓練,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.3
2007,6954110214,45467000,技能檢定,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.4
2007,6954110215,9150000,就業輔導,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.5
2007,6954110216,4879000,身心障礙者業務,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.6
2007,6954110217,11020000,外國人聘僱許可及管理,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.7
2007,6954110218,2592000,就業服務專業人員講習,勞工委員會主管,職業訓練局及所屬,職業訓練業務,國民就業支出,22.2.2.8
2007,6954110411,15718000,泰山職訓中心管理,勞工委員會主管,職業訓練局及所屬,職訓中心管理,國民就業支出,22.2.3.1
2007,6954110412,52964000,北區職訓中心管理,勞工委員會主管,職業訓練局及所屬,職訓中心管理,國民就業支出,22.2.3.2
2007,6954110413,47474000,中區職訓中心管理,勞工委員會主管,職業訓練局及所屬,職訓中心管理,國民就業支出,22.2.3.3
2007,6954110414,23690000,南區職訓中心管理,勞工委員會主管,職業訓練局及所屬,職訓中心管理,國民就業支出,22.2.3.4
2007,6954110415,33412000,桃園職訓中心管理,勞工委員會主管,職業訓練局及所屬,職訓中心管理,國民就業支出,22.2.3.5
2007,6954110416,37292000,台南職訓中心管理,勞工委員會主管,職業訓練局及所屬,職訓中心管理,國民就業支出,22.2.3.6
2007,6954110501,6418000,基隆就服中心管理,勞工委員會主管,職業訓練局及所屬,就服中心管理,國民就業支出,22.2.4.1
2007,6954110502,6173000,台北就服中心管理,勞工委員會主管,職業訓練局及所屬,就服中心管理,國民就業支出,22.2.4.2
2007,6954110503,7507000,台中就服中心管理,勞工委員會主管,職業訓練局及所屬,就服中心管理,國民就業支出,22.2.4.3
2007,6954110504,6966000,台南就服中心管理,勞工委員會主管,職業訓練局及所屬,就服中心管理,國民就業支出,22.2.4.4
2007,6954110505,8167000,高雄就服中心管理,勞工委員會主管,職業訓練局及所屬,就服中心管理,國民就業支出,22.2.4.5
2007,5254611101,45618000,勞工安全調查研究,勞工委員會主管,勞工安全衛生研究所,勞工安全衛生研究,科學支出,22.3.2.1
2007,5254611102,35918000,分析檢驗技術開發研究,勞工委員會主管,勞工安全衛生研究所,勞工安全衛生研究,科學支出,22.3.2.2
2007,5254611103,59049000,勞工衛生調查研究,勞工委員會主管,勞工安全衛生研究所,勞工安全衛生研究,科學支出,22.3.2.3
2007,5254611104,46613000,勞動醫學調查研究,勞工委員會主管,勞工安全衛生研究所,勞工安全衛生研究,科學支出,22.3.2.4
2007,5254611105,29470000,勞工安全衛生研究成果推廣應用,勞工委員會主管,勞工安全衛生研究所,勞工安全衛生研究,科學支出,22.3.2.5
2007,5254619019,18210000,其他設備,勞工委員會主管,勞工安全衛生研究所,一般建築及設備,科學支出,22.3.3.1
2007,5257011710,970889000,科技發展工作,衛生署主管,衛生署,科技業務,科學支出,23.1.2.1
2007,5257011720,3142679000,財團法人國家衛生研究院發展計畫,衛生署主管,衛生署,科技業務,科學支出,23.1.2.2
2007,5257011730,20329000,醫療科技計畫,衛生署主管,衛生署,科技業務,科學支出,23.1.2.3
2007,5257011740,29640000,健康安全防護網科技計畫,衛生署主管,衛生署,科技業務,科學支出,23.1.2.4
2007,6657012010,52878000,全民健康保險工作,衛生署主管,衛生署,全民健康保險業務,社會保險支出,23.1.3.1
2007,6657012020,20304797000,漁民、水利會會員及其他團體保險費補助,衛生署主管,衛生署,全民健康保險業務,社會保險支出,23.1.3.2
2007,6657012030,5837000000,全民健康保險行政費補助,衛生署主管,衛生署,全民健康保險業務,社會保險支出,23.1.3.3
2007,7157011020,2126287000,醫政管理,衛生署主管,衛生署,醫政業務,醫療保健支出,23.1.5.1
2007,7157011030,1422461000,醫療照護,衛生署主管,衛生署,醫政業務,醫療保健支出,23.1.5.2
2007,7157018120,NaN,醫療發展基金,衛生署主管,衛生署,非營業特種基金,醫療保健支出,23.1.13.1
2007,7157018130,24000000,醫療藥品基金,衛生署主管,衛生署,非營業特種基金,醫療保健支出,23.1.13.2
2007,7157018140,500000000,全民健康保險紓困基金,衛生署主管,衛生署,非營業特種基金,醫療保健支出,23.1.13.3
2007,7157019002,10800000,營建工程,衛生署主管,衛生署,一般建築及設備,醫療保健支出,23.1.14.1
2007,7157019011,2700000,交通及運輸設備,衛生署主管,衛生署,一般建築及設備,醫療保健支出,23.1.14.2
2007,7157050310,975829000,建構生物防護及新興傳染病防治網,衛生署主管,疾病管制局,公共建設業務,醫療保健支出,23.2.4.1
2007,7157050340,NaN,我國因應流感大流行準備計畫,衛生署主管,疾病管制局,公共建設業務,醫療保健支出,23.2.4.2
2007,7157059002,17900000,營建工程,衛生署主管,疾病管制局,一般建築及設備,醫療保健支出,23.2.5.1
2007,7157209011,2100000,交通及運輸設備,衛生署主管,藥物食品檢驗局,一般建築及設備,醫療保健支出,23.3.8.1
2007,7157400201,10683000,中醫規劃及管理工作,衛生署主管,中醫藥委員會,中醫中藥業務,醫療保健支出,23.5.3.1
2007,7157400202,23398000,中藥規劃及管理工作,衛生署主管,中醫藥委員會,中醫中藥業務,醫療保健支出,23.5.3.2
2007,7157400203,2046000,中醫藥研究發展管理工作,衛生署主管,中醫藥委員會,中醫中藥業務,醫療保健支出,23.5.3.3
2007,7157400204,11271000,中醫藥資訊與典籍規劃及管理工作,衛生署主管,中醫藥委員會,中醫中藥業務,醫療保健支出,23.5.3.4
2007,7157400205,553000,中醫藥綜合規劃工作,衛生署主管,中醫藥委員會,中醫中藥業務,醫療保健支出,23.5.3.5
2007,7157400206,256000,中藥臨床試驗規劃及管理工作,衛生署主管,中醫藥委員會,中醫中藥業務,醫療保健支出,23.5.3.6
2007,7260011020,160290000,綜合企劃,環境保護署主管,環境保護署,綜合計畫,環境保護支出,24.1.3.1
2007,7260011023,4976123000,加強基層環保建設,環境保護署主管,環境保護署,綜合計畫,環境保護支出,24.1.3.2
2007,7260101020,15263000,檢驗業務規劃管理,環境保護署主管,環境檢驗所,環境檢驗,環境保護支出,24.2.3.1
2007,7260101021,6134000,空氣污染及噪音檢驗測定,環境保護署主管,環境檢驗所,環境檢驗,環境保護支出,24.2.3.2
2007,7260101022,7114000,水質檢驗,環境保護署主管,環境檢驗所,環境檢驗,環境保護支出,24.2.3.3
2007,7260101023,15773000,毒化物及廢棄物檢驗,環境保護署主管,環境檢驗所,環境檢驗,環境保護支出,24.2.3.4
2007,7260101024,18001000,環境生物檢定,環境保護署主管,環境檢驗所,環境檢驗,環境保護支出,24.2.3.5
2007,7260109011,40000,交通及運輸設備,環境保護署主管,環境檢驗所,一般建築及設備,環境保護支出,24.2.4.1
2007,3863019011,NaN,交通及運輸設備,海岸巡防署主管,海岸巡防署,一般建築及設備,民政支出,25.1.3.1
2007,3863019019,3545000,其他設備,海岸巡防署主管,海岸巡防署,一般建築及設備,民政支出,25.1.3.2
2007,3863109001,NaN,土地購置,海岸巡防署主管,海洋巡防總局,一般建築及設備,民政支出,25.2.3.1
2007,3863109002,48330000,營建工程,海岸巡防署主管,海洋巡防總局,一般建築及設備,民政支出,25.2.3.2
2007,3863109011,731350000,交通及運輸設備,海岸巡防署主管,海洋巡防總局,一般建築及設備,民政支出,25.2.3.3
2007,3863200201,279603000,海岸巡防規劃及管理,海岸巡防署主管,海岸巡防總局及所屬,海岸巡防業務,民政支出,25.3.2.1
2007,3863200202,5519828000,地區海岸巡防工作,海岸巡防署主管,海岸巡防總局及所屬,海岸巡防業務,民政支出,25.3.2.2
2007,3863209002,NaN,營建工程,海岸巡防署主管,海岸巡防總局及所屬,一般建築及設備,民政支出,25.3.3.1
2007,3863209011,NaN,交通及運輸設備,海岸巡防署主管,海岸巡防總局及所屬,一般建築及設備,民政支出,25.3.3.2
